760;105;12;0;111;0;0;0;40;43;26;8;16;;; € 16,57 ; € -   ; € 16,90 ; € -   ; € -   ; € -   ; € 18,61 ; € 9,57 ; € 9,08 ; € 9,44 ; € 7,99 ;;;;;;;;;;;;;,,,,
761;77;3;70;0;0;1;0;53;48;0;0;0;;; € 8,11 ; € 2,27 ; € -   ; € -   ; € 11,37 ; € -   ; € 7,55 ; € 13,72 ; € -   ; € -   ; € -   ;;;;;;;;;;;;;,,,,,,
762;67;39;0;0;6;0;0;0;19;21;0;42;;; € 12,05 ; € -   ; € -   ; € 9,12 ; € -   ; € -   ; € -   ; € 13,45 ; € 15,25 ; € -   ; € 6,70 ;;;;;;;;;;;;;,,,,,,
763;111;5;0;0;0;0;0;0;61;0;0;17;;; € 9,37 ; € -   ; € -   ; € -   ; € -   ; € -   ; € -   ; € 11,69 ; € -   ; € -   ; € 6,83 ;;;;;;;;;;;;;,,,,,,,,
764;136;5;0;56;0;42;0;0;0;30;0;11;;; € 6,95 ; € -   ; € 27,26 ; € -   ; € 6,61 ; € -   ; € -   ; € -   ; € 13,32 ; € -   ; € 12,92 ;;;;;;;;;;;;;,,,,,,
765;29;29;40;73;0;0;110;88;0;30;58;0;;; € 8,27 ; € 4,27 ; € 9,86 ; € -   ; € -   ; € 106,50 ; € 20,92 ; € -   ; € 11,34 ; € 8,86 ; € -   ;;;;;;;;;;;;;,,,,
766;32;19;0;0;0;52;0;0;0;0;55;22;;; € 5,59 ; € -   ; € -   ; € -   ; € 9,63 ; € -   ; € -   ; € -   ; € -   ; € 5,00 ; € 13,70 ;;;;;;;;;;;;;,,,,,,,
767;122;22;0;32;0;41;0;1;0;0;0;45;;; € 13,56 ; € -   ; € 13,81 ; € -   ; € 7,86 ; € -   ; € 17,50 ; € -   ; € -   ; € -   ; € 6,35 ;;;;;;;;;;;;;,,,,,,
768;72;33;0;58;14;48;0;0;0;0;127;3;;; € 11,27 ; € -   ; € 10,16 ; € 13,99 ; € 10,32 ; € -   ; € -   ; € -   ; € -   ; € 11,95 ; € 5,47 ;;;;;;;;;;;;;,,,,,
769;101;20;0;46;6;66;0;35;0;12;109;24;;; € 13,01 ; € -   ; € 8,53 ; € 2,37 ; € 6,49 ; € -   ; € 7,37 ; € -   ; € 11,49 ; € 16,60 ; € 7,89 ;;;;;;;;;;;;;,,,
770;86;43;2;0;0;0;64;60;36;12;7;53;;; € 5,88 ; € 3,37 ; € -   ; € -   ; € -   ; € 95,38 ; € 11,31 ; € 13,12 ; € 8,92 ; € 5,86 ; € 8,96 ;;;;;;;;;;;;;,,,
771;133;21;0;0;0;48;0;0;0;25;100;0;;; € 7,78 ; € -   ; € -   ; € -   ; € 7,46 ; € -   ; € -   ; € -   ; € 10,19 ; € 8,65 ; € -   ;;;;;;;;;;;;;,,,,,,,
772;31;25;15;49;4;33;0;0;0;0;0;32;;; € 13,78 ; € 8,41 ; € 19,56 ; € 9,09 ; € 11,92 ; € -   ; € -   ; € -   ; € -   ; € -   ; € 6,83 ;;;;;;;;;;;;;,,,,,
773;119;19;53;19;0;0;0;0;0;0;0;0;;; € 5,61 ; € 2,45 ; € 14,98 ; € -   ; € -   ; € -   ; € -   ; € -   ; € -   ; € -   ; € -   ;;;;;;;;;;;;;,,,,,,,,
774;74;36;0;36;19;57;72;0;0;11;0;40;;; € 5,59 ; € -   ; € 11,15 ; € 9,41 ; € 13,46 ; € 50,76 ; € -   ; € -   ; € 6,37 ; € -   ; € 11,85 ;;;;;;;;;;;;;,,,,
775;143;21;0;0;6;0;0;0;28;17;0;2;;; € 9,19 ; € -   ; € -   ; € 10,69 ; € -   ; € -   ; € -   ; € 9,47 ; € 15,00 ; € -   ; € 12,87 ;;;;;;;;;;;;;,,,,,,
776;85;5;0;122;0;32;36;0;5;0;85;31;;; € 11,76 ; € -   ; € 12,03 ; € -   ; € 8,10 ; € 69,51 ; € -   ; € 8,42 ; € -   ; € 11,67 ; € 13,51 ;;;;;;;;;;;;;,,,,
777;132;9;0;0;19;0;0;0;0;0;0;11;;; € 9,13 ; € -   ; € -   ; € 12,47 ; € -   ; € -   ; € -   ; € -   ; € -   ; € -   ; € 6,06 ;;;;;;;;;;;;;,,,,,,,,
778;59;53;0;18;0;0;0;27;0;0;77;55;;; € 16,48 ; € -   ; € 7,58 ; € -   ; € -   ; € -   ; € 7,92 ; € -   ; € -   ; € 18,30 ; € 10,45 ;;;;;;;;;;;;;,,,,,,
779;64;44;42;0;15;27;0;0;0;0;38;4;;; € 17,91 ; € 2,02 ; € -   ; € 4,93 ; € 5,99 ; € -   ; € -   ; € -   ; € -   ; € 15,50 ; € 11,23 ;;;;;;;;;;;;;,,,,,
780;31;33;19;5;0;16;0;0;0;27;0;22;;; € 7,53 ; € 3,39 ; € 5,18 ; € -   ; € 6,66 ; € -   ; € -   ; € -   ; € 9,25 ; € -   ; € 9,14 ;;;;;;;;;;;;;,,,,,
781;61;43;18;70;13;0;121;90;7;0;101;30;;; € 9,20 ; € 4,42 ; € 12,28 ; € 9,23 ; € -   ; € 68,47 ; € 16,42 ; € 8,55 ; € -   ; € 10,17 ; € 9,79 ;;;;;;;;;;;;;,,
782;4;45;0;0;0;3;0;107;24;27;0;0;;; € 10,43 ; € -   ; € -   ; € -   ; € 8,23 ; € -   ; € 3,23 ; € 5,98 ; € 8,34 ; € -   ; € -   ;;;;;;;;;;;;;,,,,,,
783;25;44;0;0;0;26;0;0;53;0;0;0;;; € 15,23 ; € -   ; € -   ; € -   ; € 8,07 ; € -   ; € -   ; € 10,19 ; € -   ; € -   ; € -   ;;;;;;;;;;;;;,,,,,,,,
784;76;12;3;20;0;33;0;0;0;0;0;0;;; € 5,12 ; € 3,56 ; € 14,91 ; € -   ; € 13,83 ; € -   ; € -   ; € -   ; € -   ; € -   ; € -   ;;;;;;;;;;;;;,,,,,,,
785;71;38;0;51;0;0;3;0;0;0;45;0;;; € 9,39 ; € -   ; € 21,37 ; € -   ; € -   ; € 74,45 ; € -   ; € -   ; € -   ; € 7,68 ; € -   ;;;;;;;;;;;;;,,,,,,,
786;72;0;0;36;0;9;0;0;0;0;0;0;;; € -   ; € -   ; € 10,99 ; € -   ; € 7,49 ; € -   ; € -   ; € -   ; € -   ; € -   ; € -   ;;;;;;;;;;;;;,,,,,,,,,
787;74;6;7;87;0;16;0;0;59;11;58;51;;; € 6,75 ; € 3,84 ; € 35,13 ; € -   ; € 18,41 ; € -   ; € -   ; € 14,38 ; € 11,60 ; € 16,27 ; € 8,38 ;;;;;;;;;;;;;,,,
788;10;36;44;0;4;0;97;0;25;39;116;3;;; € 6,56 ; € 3,79 ; € -   ; € 4,57 ; € -   ; € 85,23 ; € -   ; € 6,96 ; € 15,66 ; € 13,15 ; € 6,03 ;;;;;;;;;;;;;,,,
789;33;6;0;6;0;31;0;0;0;30;0;0;;; € 13,58 ; € -   ; € 16,10 ; € -   ; € 12,20 ; € -   ; € -   ; € -   ; € 11,45 ; € -   ; € -   ;;;;;;;;;;;;;,,,,,,,
790;46;22;44;38;0;32;8;0;66;0;73;0;;; € 16,60 ; € 6,00 ; € 10,92 ; € -   ; € 6,73 ; € 132,15 ; € -   ; € 6,47 ; € -   ; € 8,49 ; € -   ;;;;;;;;;;;;;,,,,
791;140;38;0;135;0;45;39;132;51;15;98;0;;; € 5,65 ; € -   ; € 18,41 ; € -   ; € 9,23 ; € 180,00 ; € 11,83 ; € 7,44 ; € 6,90 ; € 12,64 ; € -   ;;;;;;;;;;;;;,,,
792;37;17;0;56;0;46;69;52;32;0;0;0;;; € 12,89 ; € -   ; € 15,62 ; € -   ; € 11,01 ; € 47,59 ; € 13,82 ; € 7,58 ; € -   ; € -   ; € -   ;;;;;;;;;;;;;,,,,,
793;73;16;0;106;22;3;41;0;0;1;22;4;;; € 15,36 ; € -   ; € 10,06 ; € 15,64 ; € 8,02 ; € 57,90 ; € -   ; € -   ; € 5,44 ; € 7,30 ; € 9,09 ;;;;;;;;;;;;;,,,
794;52;3;22;0;18;17;0;43;0;20;105;0;;; € 9,38 ; € 3,20 ; € -   ; € 8,44 ; € 11,41 ; € -   ; € 3,53 ; € -   ; € 6,77 ; € 7,90 ; € -   ;;;;;;;;;;;;;,,,,
795;6;19;0;49;26;0;0;0;14;0;0;0;;; € 12,32 ; € -   ; € 34,81 ; € 4,39 ; € -   ; € -   ; € -   ; € 8,40 ; € -   ; € -   ; € -   ;;;;;;;;;;;;;,,,,,,,
796;72;34;0;0;9;38;16;100;0;4;35;0;;; € 6,03 ; € -   ; € -   ; € 9,46 ; € 9,21 ; € 64,47 ; € 10,19 ; € -   ; € 14,15 ; € 6,27 ; € -   ;;;;;;;;;;;;;,,,,
797;33;44;0;41;9;0;111;140;8;0;0;35;;; € 7,33 ; € -   ; € 12,29 ; € 11,91 ; € -   ; € 89,96 ; € 18,09 ; € 11,68 ; € -   ; € -   ; € 9,78 ;;;;;;;;;;;;;,,,,
798;108;14;0;0;0;30;0;93;77;0;0;0;;; € 14,01 ; € -   ; € -   ; € -   ; € 6,60 ; € -   ; € 21,49 ; € 12,25 ; € -   ; € -   ; € -   ;;;;;;;;;;;;;,,,,,,,
799;125;17;35;0;4;45;103;0;0;0;141;0;;; € 13,55 ; € 6,51 ; € -   ; € 7,41 ; € 5,61 ; € 94,23 ; € -   ; € -   ; € -   ; € 10,34 ; € -   ;;;;;;;;;;;;;,,,,,
800;3;19;0;0;0;12;94;122;0;0;0;10;;; € 10,31 ; € -   ; € -   ; € -   ; € 8,02 ; € 58,69 ; € 2,96 ; € -   ; € -   ; € -   ; € 8,04 ;;;;;;;;;;;;;,,,,,,
801;48;12;32;0;0;43;0;8;0;0;0;33;;; € 13,06 ; € 2,42 ; € -   ; € -   ; € 5,88 ; € -   ; € 23,55 ; € -   ; € -   ; € -   ; € 9,44 ;;;;;;;;;;;;;,,,,,,
802;22;16;0;0;0;17;0;0;62;0;0;33;;; € 19,90 ; € -   ; € -   ; € -   ; € 6,30 ; € -   ; € -   ; € 17,76 ; € -   ; € -   ; € 7,86 ;;;;;;;;;;;;;,,,,,,,
803;57;31;48;0;0;0;0;19;0;17;0;30;;; € 9,91 ; € 7,09 ; € -   ; € -   ; € -   ; € -   ; € 25,61 ; € -   ; € 9,45 ; € -   ; € 18,28 ;;;;;;;;;;;;;,,,,,,
804;52;7;0;36;0;0;0;79;64;38;76;0;;; € 7,79 ; € -   ; € 32,83 ; € -   ; € -   ; € -   ; € 14,42 ; € 9,50 ; € 8,54 ; € 7,92 ; € -   ;;;;;;;;;;;;;,,,,,
805;98;17;0;0;0;24;64;0;0;27;0;0;;; € 6,87 ; € -   ; € -   ; € -   ; € 6,64 ; € 84,12 ; € -   ; € -   ; € 7,37 ; € -   ; € -   ;;;;;;;;;;;;;,,,,,,,
806;125;24;0;0;0;55;0;0;15;29;0;0;;; € 7,36 ; € -   ; € -   ; € -   ; € 9,38 ; € -   ; € -   ; € 9,34 ; € 10,14 ; € -   ; € -   ;;;;;;;;;;;;;,,,,,,,
807;11;19;27;71;14;0;72;0;70;0;40;37;;; € 7,20 ; € 6,71 ; € 14,28 ; € 10,08 ; € -   ; € 34,65 ; € -   ; € 12,99 ; € -   ; € 9,70 ; € 8,33 ;;;;;;;;;;;;;,,,
808;100;21;63;0;0;43;22;11;45;0;117;44;;; € 14,11 ; € 6,44 ; € -   ; € -   ; € 6,80 ; € 92,61 ; € 4,92 ; € 10,33 ; € -   ; € 6,15 ; € 15,35 ;;;;;;;;;;;;;,,,
809;142;44;0;0;0;26;0;0;40;0;18;0;;; € 6,44 ; € -   ; € -   ; € -   ; € 5,92 ; € -   ; € -   ; € 7,45 ; € -   ; € 9,73 ; € -   ;;;;;;;;;;;;;,,,,,,,
810;3;48;32;36;20;0;0;43;0;0;69;0;;; € 7,17 ; € 2,34 ; € 24,62 ; € 8,96 ; € -   ; € -   ; € 27,09 ; € -   ; € -   ; € 9,60 ; € -   ;;;;;;;;;;;;;,,,,,
811;105;29;0;116;0;0;0;63;25;14;0;39;;; € 7,04 ; € -   ; € 16,97 ; € -   ; € -   ; € -   ; € 6,68 ; € 11,16 ; € 14,37 ; € -   ; € 7,34 ;;;;;;;;;;;;;,,,,,
812;97;16;0;0;0;0;1;139;0;0;0;57;;; € 10,11 ; € -   ; € -   ; € -   ; € -   ; € 160,34 ; € 26,62 ; € -   ; € -   ; € -   ; € 9,62 ;;;;;;;;;;;;;,,,,,,,
813;1;7;16;45;18;15;0;47;0;34;95;0;;; € 5,43 ; € 2,07 ; € 12,12 ; € 9,78 ; € 13,53 ; € -   ; € 6,10 ; € -   ; € 7,36 ; € 17,42 ; € -   ;;;;;;;;;;;;;,,,
814;123;12;60;91;15;0;87;0;0;0;0;0;;; € 9,67 ; € 2,98 ; € 16,55 ; € 3,11 ; € -   ; € 64,83 ; € -   ; € -   ; € -   ; € -   ; € -   ;;;;;;;;;;;;;,,,,,,
815;91;54;0;0;0;59;0;22;15;0;0;0;;; € 7,13 ; € -   ; € -   ; € -   ; € 7,58 ; € -   ; € 15,51 ; € 10,88 ; € -   ; € -   ; € -   ;;;;;;;;;;;;;,,,,,,,
816;1;25;0;86;0;0;0;131;66;35;29;0;;; € 7,18 ; € -   ; € 16,91 ; € -   ; € -   ; € -   ; € 10,00 ; € 7,53 ; € 14,71 ; € 12,17 ; € -   ;;;;;;;;;;;;;,,,,,
817;54;19;49;74;0;27;0;107;0;0;0;0;;; € 8,38 ; € 2,51 ; € 7,74 ; € -   ; € 6,33 ; € -   ; € 19,68 ; € -   ; € -   ; € -   ; € -   ;;;;;;;;;;;;;,,,,,,
818;133;25;2;56;0;0;75;33;0;21;0;0;;; € 13,39 ; € 4,88 ; € 15,97 ; € -   ; € -   ; € 48,65 ; € 17,16 ; € -   ; € 12,29 ; € -   ; € -   ;;;;;;;;;;;;;,,,,,
819;5;41;0;128;0;12;0;0;66;40;17;0;;; € 11,14 ; € -   ; € 14,99 ; € -   ; € 11,29 ; € -   ; € -   ; € 8,63 ; € 7,74 ; € 8,90 ; € -   ;;;;;;;;;;;;;,,,,,
820;54;53;0;0;21;0;0;0;65;0;108;43;;; € 6,08 ; € -   ; € -   ; € 7,01 ; € -   ; € -   ; € -   ; € 6,89 ; € -   ; € 8,10 ; € 15,43 ;;;;;;;;;;;;;,,,,,,
821;89;29;43;123;0;0;3;0;0;15;0;34;;; € 6,88 ; € 5,65 ; € 13,09 ; € -   ; € -   ; € 74,28 ; € -   ; € -   ; € 8,96 ; € -   ; € 6,48 ;;;;;;;;;;;;;,,,,,
822;5;22;0;86;0;20;41;0;68;3;0;36;;; € 5,32 ; € -   ; € 16,16 ; € -   ; € 9,32 ; € 55,10 ; € -   ; € 8,33 ; € 14,56 ; € -   ; € 6,67 ;;;;;;;;;;;;;,,,,
823;34;3;3;70;0;9;81;0;0;0;25;23;;; € 17,93 ; € 3,55 ; € 23,75 ; € -   ; € 8,07 ; € 63,72 ; € -   ; € -   ; € -   ; € 18,66 ; € 10,23 ;;;;;;;;;;;;;,,,,
824;88;5;0;64;16;0;0;0;54;14;0;0;;; € 7,16 ; € -   ; € 32,43 ; € 8,75 ; € -   ; € -   ; € -   ; € 7,83 ; € 7,36 ; € -   ; € -   ;;;;;;;;;;;;;,,,,,,
825;106;20;0;0;0;28;0;48;42;0;84;9;;; € 10,99 ; € -   ; € -   ; € -   ; € 8,13 ; € -   ; € 15,40 ; € 8,76 ; € -   ; € 6,90 ; € 10,13 ;;;;;;;;;;;;;,,,,,
826;112;41;0;123;12;0;0;107;58;0;0;0;;; € 8,81 ; € -   ; € 9,42 ; € 13,40 ; € -   ; € -   ; € 23,80 ; € 5,79 ; € -   ; € -   ; € -   ;;;;;;;;;;;;;,,,,,,
827;125;19;0;0;0;0;0;0;54;31;0;7;;; € 6,88 ; € -   ; € -   ; € -   ; € -   ; € -   ; € -   ; € 9,43 ; € 7,12 ; € -   ; € 8,72 ;;;;;;;;;;;;;,,,,,,,
828;19;0;0;1;9;0;17;92;0;0;0;48;;; € -   ; € -   ; € 21,94 ; € 3,81 ; € -   ; € 125,41 ; € 6,76 ; € -   ; € -   ; € -   ; € 10,52 ;;;;;;;;;;;;;,,,,,,
829;118;14;0;72;0;45;87;0;6;35;0;0;;; € 12,77 ; € -   ; € 17,22 ; € -   ; € 8,80 ; € 94,16 ; € -   ; € 7,43 ; € 11,06 ; € -   ; € -   ;;;;;;;;;;;;;,,,,,
830;20;35;0;0;20;67;13;0;1;0;0;37;;; € 8,51 ; € -   ; € -   ; € 12,19 ; € 10,02 ; € 108,59 ; € -   ; € 14,92 ; € -   ; € -   ; € 7,97 ;;;;;;;;;;;;;,,,,,
831;37;9;58;0;17;50;28;137;0;3;0;0;;; € 16,34 ; € 4,58 ; € -   ; € 14,76 ; € 10,12 ; € 60,20 ; € 19,75 ; € -   ; € 7,01 ; € -   ; € -   ;;;;;;;;;;;;;,,,,
832;120;52;38;0;0;28;34;0;0;0;0;0;;; € 13,11 ; € 2,95 ; € -   ; € -   ; € 8,20 ; € 69,56 ; € -   ; € -   ; € -   ; € -   ; € -   ;;;;;;;;;;;;;,,,,,,,
833;113;49;0;0;0;0;43;0;0;0;0;0;;; € 10,11 ; € -   ; € -   ; € -   ; € -   ; € 129,31 ; € -   ; € -   ; € -   ; € -   ; € -   ;;;;;;;;;;;;;,,,,,,,,,
834;75;51;0;14;0;9;129;0;60;0;0;24;;; € 8,95 ; € -   ; € 47,84 ; € -   ; € 16,15 ; € 60,22 ; € -   ; € 13,09 ; € -   ; € -   ; € 8,27 ;;;;;;;;;;;;;,,,,,
835;26;7;0;0;0;0;15;0;21;0;0;30;;; € 17,14 ; € -   ; € -   ; € -   ; € -   ; € 108,72 ; € -   ; € 18,14 ; € -   ; € -   ; € 8,16 ;;;;;;;;;;;;;,,,,,,,
836;70;34;0;9;0;0;38;41;13;0;0;6;;; € 11,36 ; € -   ; € 41,63 ; € -   ; € -   ; € 89,16 ; € 7,19 ; € 18,42 ; € -   ; € -   ; € 12,42 ;;;;;;;;;;;;;,,,,,
837;127;18;0;122;0;38;107;123;69;4;0;0;;; € 11,70 ; € -   ; € 18,67 ; € -   ; € 7,35 ; € 96,62 ; € 22,77 ; € 6,25 ; € 10,28 ; € -   ; € -   ;;;;;;;;;;;;;,,,,
838;56;44;0;36;16;5;0;0;63;0;37;0;;; € 11,35 ; € -   ; € 19,29 ; € 2,52 ; € 12,93 ; € -   ; € -   ; € 6,43 ; € -   ; € 8,09 ; € -   ;;;;;;;;;;;;;,,,,,
839;140;8;0;0;4;19;62;61;71;0;36;8;;; € 7,15 ; € -   ; € -   ; € 3,99 ; € 11,32 ; € 57,32 ; € 9,66 ; € 12,66 ; € -   ; € 19,86 ; € 7,84 ;;;;;;;;;;;;;,,,
840;60;18;12;26;26;0;0;0;0;8;0;0;;; € 5,68 ; € 4,13 ; € 36,09 ; € 8,43 ; € -   ; € -   ; € -   ; € -   ; € 7,43 ; € -   ; € -   ;;;;;;;;;;;;;,,,,,,
841;55;33;0;23;2;0;0;87;0;40;0;0;;; € 7,69 ; € -   ; € 18,25 ; € 7,03 ; € -   ; € -   ; € 6,03 ; € -   ; € 8,77 ; € -   ; € -   ;;;;;;;;;;;;;,,,,,,
842;96;28;0;0;0;0;0;24;11;4;0;0;;; € 7,40 ; € -   ; € -   ; € -   ; € -   ; € -   ; € 6,54 ; € 15,96 ; € 11,88 ; € -   ; € -   ;;;;;;;;;;;;;,,,,,,,
843;45;6;0;0;23;12;119;27;0;16;52;0;;; € 10,25 ; € -   ; € -   ; € 9,69 ; € 9,05 ; € 181,12 ; € 7,84 ; € -   ; € 6,59 ; € 18,82 ; € -   ;;;;;;;;;;;;;,,,,
844;128;22;0;0;25;24;3;76;0;0;0;18;;; € 6,84 ; € -   ; € -   ; € 2,23 ; € 7,91 ; € 53,47 ; € 23,17 ; € -   ; € -   ; € -   ; € 10,17 ;;;;;;;;;;;;;,,,,,
845;6;9;0;0;0;30;70;0;38;19;0;22;;; € 7,41 ; € -   ; € -   ; € -   ; € 5,30 ; € 69,32 ; € -   ; € 8,24 ; € 8,43 ; € -   ; € 15,35 ;;;;;;;;;;;;;,,,,,
846;143;24;19;24;0;51;0;0;0;21;128;0;;; € 6,50 ; € 2,64 ; € 23,68 ; € -   ; € 16,44 ; € -   ; € -   ; € -   ; € 15,05 ; € 13,11 ; € -   ;;;;;;;;;;;;;,,,,,
847;10;45;0;0;15;0;0;47;55;15;14;0;;; € 6,10 ; € -   ; € -   ; € 6,11 ; € -   ; € -   ; € 4,74 ; € 6,79 ; € 8,24 ; € 8,94 ; € -   ;;;;;;;;;;;;;,,,,,
848;83;10;0;65;23;3;0;73;0;29;0;37;;; € 11,60 ; € -   ; € 7,74 ; € 3,18 ; € 10,23 ; € -   ; € 3,33 ; € -   ; € 6,91 ; € -   ; € 9,42 ;;;;;;;;;;;;;,,,,
849;71;24;0;0;6;66;0;0;0;0;0;17;;; € 10,02 ; € -   ; € -   ; € 4,32 ; € 5,74 ; € -   ; € -   ; € -   ; € -   ; € -   ; € 8,45 ;;;;;;;;;;;;;,,,,,,,
850;125;16;0;0;3;0;0;0;86;7;75;0;;; € 7,76 ; € -   ; € -   ; € 8,26 ; € -   ; € -   ; € -   ; € 16,77 ; € 12,58 ; € 7,02 ; € -   ;;;;;;;;;;;;;,,,,,,
851;71;36;0;107;0;42;40;0;0;1;0;17;;; € 6,14 ; € -   ; € 16,81 ; € -   ; € 17,24 ; € 64,79 ; € -   ; € -   ; € 10,95 ; € -   ; € 8,97 ;;;;;;;;;;;;;,,,,,
852;127;9;0;12;12;20;33;0;54;0;0;8;;; € 6,11 ; € -   ; € 19,97 ; € 3,40 ; € 6,44 ; € 42,20 ; € -   ; € 9,67 ; € -   ; € -   ; € 9,11 ;;;;;;;;;;;;;,,,,
853;128;44;0;0;3;66;69;0;66;0;113;65;;; € 13,82 ; € -   ; € -   ; € 5,17 ; € 6,27 ; € 91,43 ; € -   ; € 13,74 ; € -   ; € 7,20 ; € 5,90 ;;;;;;;;;;;;;,,,,
854;26;1;51;82;19;0;48;114;75;9;0;1;;; € 8,23 ; € 4,59 ; € 12,28 ; € 3,66 ; € -   ; € 66,06 ; € 13,85 ; € 5,85 ; € 7,83 ; € -   ; € 5,48 ;;;;;;;;;;;;;,,
855;123;11;59;99;19;46;3;0;0;0;0;34;;; € 6,08 ; € 4,20 ; € 17,42 ; € 5,20 ; € 9,08 ; € 91,27 ; € -   ; € -   ; € -   ; € -   ; € 8,42 ;;;;;;;;;;;;;,,,,
856;3;32;8;65;0;0;0;49;51;0;46;14;;; € 6,69 ; € 1,78 ; € 25,70 ; € -   ; € -   ; € -   ; € 15,60 ; € 8,24 ; € -   ; € 5,73 ; € 5,82 ;;;;;;;;;;;;;,,,,
857;1;3;0;0;11;0;0;0;17;36;67;0;;; € 5,24 ; € -   ; € -   ; € 4,17 ; € -   ; € -   ; € -   ; € 8,32 ; € 8,19 ; € 13,13 ; € -   ;;;;;;;;;;;;;,,,,,,
858;49;37;0;11;0;0;57;90;0;36;146;36;;; € 12,48 ; € -   ; € 13,80 ; € -   ; € -   ; € 63,08 ; € 3,82 ; € -   ; € 9,76 ; € 9,40 ; € 9,51 ;;;;;;;;;;;;;,,,,
859;112;20;0;0;1;12;33;108;0;7;0;0;;; € 6,13 ; € -   ; € -   ; € 6,37 ; € 17,58 ; € 46,21 ; € 18,86 ; € -   ; € 7,20 ; € -   ; € -   ;;;;;;;;;;;;;,,,,,
860;135;18;0;34;8;0;0;87;47;0;0;0;;; € 8,44 ; € -   ; € 34,03 ; € 13,87 ; € -   ; € -   ; € 7,39 ; € 7,13 ; € -   ; € -   ; € -   ;;;;;;;;;;;;;,,,,,,
861;71;3;43;95;23;15;0;29;60;12;0;30;;; € 6,00 ; € 5,69 ; € 26,31 ; € 3,12 ; € 6,67 ; € -   ; € 13,01 ; € 8,40 ; € 6,65 ; € -   ; € 10,57 ;;;;;;;;;;;;;,,
862;119;21;30;29;0;0;96;13;0;0;0;68;;; € 11,23 ; € 5,32 ; € 30,25 ; € -   ; € -   ; € 55,33 ; € 4,99 ; € -   ; € -   ; € -   ; € 10,67 ;;;;;;;;;;;;;,,,,,
863;135;22;19;38;26;52;0;0;0;27;0;36;;; € 13,76 ; € 5,44 ; € 19,32 ; € 2,58 ; € 6,94 ; € -   ; € -   ; € -   ; € 7,28 ; € -   ; € 10,00 ;;;;;;;;;;;;;,,,,
864;37;36;0;45;14;63;0;32;8;0;19;24;;; € 12,64 ; € -   ; € 12,60 ; € 6,90 ; € 6,07 ; € -   ; € 11,90 ; € 10,64 ; € -   ; € 9,10 ; € 5,24 ;;;;;;;;;;;;;,,,
865;33;3;0;0;5;36;5;0;0;28;100;59;;; € 6,78 ; € -   ; € -   ; € 3,47 ; € 11,22 ; € 45,56 ; € -   ; € -   ; € 6,15 ; € 15,08 ; € 17,03 ;;;;;;;;;;;;;,,,,
866;129;16;0;57;0;6;0;0;0;13;0;0;;; € 6,27 ; € -   ; € 27,75 ; € -   ; € 11,95 ; € -   ; € -   ; € -   ; € 11,29 ; € -   ; € -   ;;;;;;;;;;;;;,,,,,,,
867;34;8;17;9;0;18;115;55;16;0;128;0;;; € 5,27 ; € 3,84 ; € 43,50 ; € -   ; € 9,68 ; € 94,26 ; € 2,38 ; € 12,50 ; € -   ; € 8,22 ; € -   ;;;;;;;;;;;;;,,,
868;36;5;27;44;0;24;21;0;46;26;111;0;;; € 7,38 ; € 2,02 ; € 16,87 ; € -   ; € 8,06 ; € 87,20 ; € -   ; € 6,71 ; € 7,41 ; € 6,60 ; € -   ;;;;;;;;;;;;;,,,
869;32;35;46;22;0;48;0;59;0;0;0;19;;; € 11,77 ; € 4,36 ; € 16,92 ; € -   ; € 11,68 ; € -   ; € 9,53 ; € -   ; € -   ; € -   ; € 8,80 ;;;;;;;;;;;;;,,,,,
870;102;6;0;81;17;0;87;0;59;0;106;0;;; € 12,36 ; € -   ; € 26,51 ; € 4,99 ; € -   ; € 75,58 ; € -   ; € 8,17 ; € -   ; € 7,59 ; € -   ;;;;;;;;;;;;;,,,,,
871;105;40;0;87;0;0;1;0;0;17;75;5;;; € 14,25 ; € -   ; € 11,79 ; € -   ; € -   ; € 91,42 ; € -   ; € -   ; € 5,79 ; € 5,14 ; € 8,71 ;;;;;;;;;;;;;,,,,,
872;80;0;22;52;0;0;0;0;0;22;92;0;;; € -   ; € 4,10 ; € 17,65 ; € -   ; € -   ; € -   ; € -   ; € -   ; € 6,21 ; € 5,47 ; € -   ;;;;;;;;;;;;;,,,,,,,
873;8;49;28;0;0;32;0;0;0;0;0;56;;; € 7,81 ; € 1,67 ; € -   ; € -   ; € 7,24 ; € -   ; € -   ; € -   ; € -   ; € -   ; € 12,12 ;;;;;;;;;;;;;,,,,,,,
874;91;0;23;0;0;39;28;0;0;30;41;0;;; € -   ; € 7,82 ; € -   ; € -   ; € 8,16 ; € 134,52 ; € -   ; € -   ; € 5,36 ; € 9,48 ; € -   ;;;;;;;;;;;;;,,,,,,
875;74;40;18;99;17;37;17;0;0;2;110;54;;; € 13,73 ; € 4,52 ; € 15,88 ; € 6,04 ; € 11,33 ; € 87,64 ; € -   ; € -   ; € 18,30 ; € 13,16 ; € 6,55 ;;;;;;;;;;;;;,,
876;111;1;0;96;0;59;0;36;57;0;0;0;;; € 6,83 ; € -   ; € 6,44 ; € -   ; € 7,98 ; € -   ; € 2,80 ; € 6,42 ; € -   ; € -   ; € -   ;;;;;;;;;;;;;,,,,,,
877;81;0;36;89;5;0;36;0;0;25;106;0;;; € -   ; € 2,07 ; € 10,19 ; € 5,50 ; € -   ; € 73,37 ; € -   ; € -   ; € 9,68 ; € 6,51 ; € -   ;;;;;;;;;;;;;,,,,,
